combined_fips,total_votes_2016,Clinton,FIPS,total_votes_2012,county_fips,state_fips,fips_x,population2014,population2010,population_change,population_2010,kids_percent_2014,teenagers_percent_2014,age65plus,female,Black,native,asian,hawaii,biracial,Hispanic,stable_house,foreign_born,NonEnglish,Edu_highschool,Edu_batchelors,veteran,commute,housing_units,homeownership,housing_units_multi,house_value,house_number,house_persons,Income,house_income,Poverty,private_establishments,private_employment,employment_change,nonemployer_establishments,firms_owned,firms_owned_black,firms_owned_native,firms_owned_asian,firms_owned_hawaii,firms_owned_hispanic,firms_owned_female,manufacturers_shipments,merchant_sales,retail_sales,retail_sales_per_capita,hotel_food_sales,building_permits,land_area,Density,Trump_Romney,fips_y,lat,lng
29065,6778,0.0,29065,6643,29065,29,29065,15655,15657,0.0,15657,5.9,22.8,20.3,50.0,0.006,1.0,0.9,0.0,1.7,0.013999999999999999,86.6,0.9,2.2,76.8,11.4,1554,24.1,7242,72.9,6.3,86000,5858,2.63,18544,36311,20.9,416,3617,-2.6,936,1443,0.0,0.0,0.0,0.0,0.0,0.0,246567,0,124535,8310,10779,6,752.79,20.8,0.090995422359586,29065,37.544666,-91.443469
29067,6664,0.0,29067,6556,29067,29,29067,13546,13684,-1.0,13684,5.6,21.5,22.2,50.6,0.004,0.6,0.3,0.0,1.9,0.012,88.2,0.5,1.7,81.7,10.5,1425,30.7,6450,77.7,3.6,102900,5178,2.61,16404,32130,22.6,200,2118,-8.0,981,1315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,93694,6979,7693,1,813.63,16.8,0.114107876219432,29067,39.2587106,-104.9388853
29069,10574,0.0,29069,10649,29069,29,29069,31344,31953,-1.9,31953,7.3,25.9,17.4,52.1,0.10400000000000001,0.4,0.4,0.0,1.7,0.063,83.2,2.6,4.9,72.3,11.4,2353,20.1,14335,61.4,11.9,67800,12882,2.42,17990,31304,25.6,756,8908,2.3,1854,2439,3.5,0.0,0.0,0.0,0.0,22.9,0,132812,371322,11781,24917,15,541.07,59.1,0.11587260484724801,29069,36.2364268,-90.055447
29071,50045,0.0,29071,46573,29071,29,29071,102084,101491,0.6,101492,6.2,23.6,15.6,50.3,0.01,0.4,0.5,0.0,1.2,0.017,89.2,1.1,2.3,85.4,17.9,8051,27.9,43886,76.6,11.1,150500,39263,2.56,24742,48857,12.5,2598,33020,1.6,6608,8512,0.0,0.0,0.3,0.0,0.0,26.3,2432105,386379,1326744,13268,109271,295,922.68,110.0,0.0792658153407323,29071,40.015474499999996,-82.99316069999998
29073,7444,0.0,29073,7134,29073,29,29073,14866,15221,-2.3,15222,5.0,21.2,21.6,50.6,0.004,0.3,0.5,0.0,1.2,0.013999999999999999,89.1,0.7,1.8,84.2,15.4,1329,27.1,8131,77.2,6.1,116000,6168,2.4,21830,41392,14.8,429,4732,3.8,1184,1844,0.0,0.0,0.0,0.0,0.0,0.0,172359,63145,146014,9486,13473,3,517.8,29.4,0.0755364378858263,29073,38.4335915,-91.48214820000001
29075,3033,0.0,29075,2997,29075,29,29075,6826,6738,1.3,6738,7.5,24.6,19.7,51.7,0.006,0.3,0.4,0.0,1.0,0.01,85.3,0.8,4.2,85.7,15.3,604,20.5,3196,72.2,8.2,80400,2800,2.33,20534,39192,17.2,198,1737,-4.2,531,830,0.0,0.0,0.0,0.0,0.0,0.0,0,35196,59228,9511,2012,4,491.42,13.7,0.0969812542512839,29075,40.1406981,-94.47997600000001
29077,127609,0.0,29077,125639,29077,29,29077,285865,275174,3.9,275174,6.1,21.0,15.3,51.2,0.032,0.7,1.9,0.1,2.7,0.035,78.3,3.1,5.1,90.1,28.3,23944,19.0,129146,59.3,22.2,128100,115574,2.3,23520,40337,18.7,8201,137721,-3.2,19963,26031,1.9,0.7,1.1,0.0,1.4,25.2,3845368,5076007,4710360,17856,578286,1614,675.3,407.5,-0.0047253136540838,29077,39.697399,-83.88970570000001
29079,4413,0.0,29079,4374,29079,29,29079,10197,10261,-0.6,10261,6.8,23.5,21.2,52.6,0.008,0.6,0.7,0.1,1.1,0.02,84.2,1.0,4.4,85.4,14.9,819,20.3,5003,72.3,10.5,72700,4148,2.4,19527,37964,15.8,243,2672,2.6,707,669,0.0,0.0,0.0,0.0,0.0,0.0,0,76462,88259,8765,6236,4,435.28,23.6,0.0917705731009857,29079,41.350053100000004,-88.4016041
29081,3682,0.0,29081,3695,29081,29,29081,8639,8957,-3.6,8957,6.8,24.7,21.0,50.2,0.005,0.5,0.4,0.1,1.1,0.022000000000000002,86.4,1.2,2.5,82.7,9.6,820,21.2,4386,74.3,7.9,71300,3515,2.46,19468,37739,16.3,209,1970,2.3,647,1121,0.0,0.0,0.0,0.0,0.0,0.0,0,55455,143542,16382,11022,3,722.5,12.4,0.09512002581405801,29081,30.432087,-89.0179332
29083,9855,0.0,29083,10121,29083,29,29083,22028,22272,-1.1,22272,6.0,22.4,20.5,50.9,0.013999999999999999,0.6,0.4,0.1,1.8,0.021,83.9,1.2,2.0,85.8,14.4,2212,23.0,10874,73.1,9.2,95700,9551,2.29,22394,39839,18.1,574,6537,-1.0,1411,1849,0.0,0.0,0.0,0.0,0.0,0.0,566623,101135,284256,12697,25044,6,696.95,32.0,0.10215225803295098,29083,33.4347963,-84.14351359999998
29085,4717,0.0,29085,4680,29085,29,29085,9219,9627,-4.2,9627,3.9,17.0,31.9,51.1,0.004,0.8,0.2,0.1,1.8,0.013999999999999999,89.4,0.6,2.6,82.4,10.4,1315,32.6,6732,82.8,1.9,98700,4219,2.23,17361,29325,21.6,147,667,2.6,681,995,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49990,5516,1641,0,399.09,24.1,0.144495768170773,29085,37.974724200000004,-93.2986106
29087,2348,0.0,29087,2310,29087,29,29087,4516,4912,-8.1,4912,5.1,19.9,22.8,50.7,0.003,0.9,0.4,0.0,1.0,0.01,85.1,0.5,1.6,89.7,16.2,515,20.3,2783,71.6,9.4,78900,2218,2.1,24127,42979,12.3,137,971,4.0,422,537,0.0,0.0,0.0,0.0,0.0,0.0,0,84686,35782,7214,3966,0,462.69,10.6,0.0735193256487976,29087,42.380330799999996,-98.66005859999999
29089,4851,0.0,29089,4861,29089,29,29089,10159,10148,0.1,10144,5.9,21.7,17.0,50.2,0.055999999999999994,0.6,0.2,0.1,1.9,0.013999999999999999,87.8,1.3,1.9,85.6,22.7,842,24.5,4543,74.0,8.5,96400,3825,2.46,21598,42747,18.2,192,1942,1.3,676,946,0.0,0.0,0.0,0.0,0.0,0.0,0,19306,88059,8968,3435,1,463.85,21.9,0.0559052269458712,29089,39.287346299999996,-76.96430600000001
29091,17415,0.0,29091,16341,29091,29,29091,40173,40400,-0.6,40400,6.6,24.2,18.5,51.3,0.005,0.8,0.7,0.0,1.7,0.02,86.4,1.5,3.0,82.6,15.4,3567,19.6,18062,69.7,10.4,97700,15796,2.52,17416,32533,23.8,1124,12844,0.0,2944,4515,0.0,0.0,0.0,0.0,0.0,18.4,682130,180705,545843,14163,47630,19,927.25,43.6,0.0912131156492964,29091,36.8527979,-91.9099238
29093,4260,0.0,29093,4031,29093,29,29093,10267,10631,-3.4,10630,6.0,21.9,18.7,50.7,0.016,0.7,0.1,0.0,1.8,0.017,86.7,0.8,1.7,77.3,11.0,1087,24.7,5279,72.3,6.9,78800,4126,2.45,19101,36387,23.7,349,2054,3.5,502,1017,0.0,0.0,0.0,0.0,0.0,19.2,0,1613,65805,6524,5296,0,550.26,19.3,0.18616537561597102,29093,37.7854715,-113.19180209999999
29095,294063,1.0,29095,306854,29095,29,29095,683191,674158,1.3,674158,6.8,24.0,13.5,51.6,0.24,0.6,1.8,0.3,2.9,0.08800000000000001,83.1,5.7,8.8,88.3,27.6,48827,22.8,314701,61.1,25.3,126800,271545,2.45,26062,47015,17.4,17072,319751,0.1,42303,54793,10.1,0.7,1.9,0.0,2.9,27.6,8939022,11179928,8460776,12347,1505780,3864,604.46,1115.3,-0.006913677278947821,29095,38.9914998,-94.315422
29097,48179,0.0,29097,45213,29097,29,29097,117543,117404,0.1,117404,7.1,25.5,13.9,51.1,0.024,1.8,1.1,0.6,3.0,0.075,83.3,3.8,7.0,84.3,20.2,8408,18.4,51307,64.5,15.6,98300,44849,2.55,21124,40399,18.4,2863,49729,-1.3,6403,9052,0.0,0.9,0.0,0.0,1.9,28.0,3336561,793412,1967427,17111,182316,371,638.49,183.9,0.0343873709073582,29097,32.491436,-81.0754657
29099,105969,0.0,29099,97613,29099,29,29099,222716,218728,1.8,218733,6.3,24.0,13.3,50.4,0.011000000000000001,0.3,0.7,0.0,1.4,0.018000000000000002,89.2,1.7,3.2,87.4,17.4,17825,30.1,88817,82.6,9.1,152100,80812,2.69,24792,54845,11.3,3961,39960,-0.1,12589,15398,0.0,0.0,0.0,0.0,0.0,26.6,1538071,782821,1709786,7919,203297,520,656.63,333.1,0.0979506297297059,29099,39.5800298,-105.26629309999998
29101,21087,0.0,29101,21001,29101,29,29101,54362,52595,3.4,52595,6.5,21.7,11.8,48.8,0.049,0.7,2.0,0.3,2.9,0.04,73.8,2.6,4.2,91.6,25.6,6242,22.7,21776,61.4,20.7,139200,20092,2.45,21547,47223,17.6,917,9493,-2.2,2946,4928,0.0,0.0,0.0,0.0,0.0,28.5,0,0,412938,7940,56687,75,829.28,63.4,0.042670280294109006,29101,38.845411999999996,-94.8520636
29103,1867,0.0,29103,1957,29103,29,29103,4000,4131,-3.2,4131,6.8,24.1,21.0,50.5,0.005,0.3,0.3,0.0,1.6,0.012,88.6,1.2,3.7,85.0,14.8,364,21.1,2271,74.8,4.8,64900,1724,2.33,20946,34481,26.3,94,683,-1.9,357,250,0.0,0.0,0.0,0.0,0.0,0.0,0,29859,27773,6876,614,0,504.01,8.2,0.14109076259011702,29103,35.9874629,-83.94197840000001
29105,15959,0.0,29105,15361,29105,29,29105,35439,35571,-0.4,35571,6.6,24.7,16.9,50.7,0.009000000000000001,0.8,0.5,0.1,1.9,0.022000000000000002,83.9,1.2,2.5,81.7,12.9,3365,21.6,15760,70.0,12.1,96800,13912,2.53,19553,39013,19.7,797,10793,-2.1,2505,3856,0.0,0.0,0.0,0.0,0.0,17.0,1225562,0,469720,13316,50320,17,764.72,46.5,0.0923831089055556,29105,37.6965235,-92.539603
29107,15815,0.0,29107,15786,29107,29,29107,32688,33381,-2.1,33381,5.8,23.3,17.9,50.4,0.024,0.5,0.5,0.2,2.1,0.026000000000000002,85.0,1.1,2.3,86.9,17.0,2654,26.5,14688,74.5,13.0,117300,13117,2.47,23637,50527,9.5,689,6016,-0.5,2095,3174,0.0,0.0,0.0,0.0,0.0,0.0,225710,140591,301376,9230,25448,27,628.43,53.1,0.0732846478622809,29107,39.00312879999999,-93.9878427
29109,16674,0.0,29109,15748,29109,29,29109,38023,38634,-1.6,38634,6.4,25.5,17.8,50.5,0.005,1.1,0.5,0.1,1.7,0.071,85.4,2.5,6.8,84.5,15.4,3803,21.6,16542,72.9,10.0,93700,14817,2.55,19060,39334,18.6,702,6852,2.7,2546,3356,0.0,0.0,1.3,0.0,0.0,0.0,608675,63715,419502,11171,20500,14,611.74,63.2,0.0597137843550006,29109,40.957855,-80.365865
29111,4452,0.0,29111,4278,29111,29,29111,10138,10211,-0.7,10211,5.8,22.8,18.0,50.0,0.033,0.3,0.4,0.1,1.8,0.016,87.7,1.7,7.0,87.4,12.5,815,24.1,4497,74.2,10.2,82300,3936,2.39,19317,42071,15.0,187,1874,-2.9,633,639,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59309,5933,0,7,505.04,20.2,0.125138771801822,29111,46.6195461,-122.4554639
29113,24857,0.0,29113,22649,29113,29,29113,54249,52565,3.2,52566,6.8,26.4,12.4,49.8,0.02,0.4,0.6,0.1,1.7,0.022000000000000002,87.8,1.6,2.6,85.2,14.2,3873,34.1,21080,78.1,7.0,149400,18714,2.8,22063,52835,13.6,896,7764,-3.0,3304,4330,0.0,0.0,0.0,0.0,0.0,21.0,528261,91753,433169,8413,31065,50,626.56,83.9,0.0959086202669983,29113,35.4637028,-81.20781640000001
29115,5572,0.0,29115,5527,29115,29,29115,12311,12761,-3.5,12761,5.6,23.8,20.2,51.4,0.008,0.3,0.3,0.0,1.3,0.019,91.1,1.5,3.1,87.5,12.7,902,17.7,6383,76.7,6.3,68600,4854,2.56,21015,38250,15.1,290,3143,-4.0,948,1001,0.0,0.0,0.0,0.0,0.0,0.0,166854,38879,117732,9230,9272,0,615.56,20.7,0.130272702913362,29115,42.0659844,-91.6760691
29117,6408,0.0,29117,6054,29117,29,29117,15053,15195,-0.9,15195,5.8,21.1,19.3,55.9,0.032,0.5,0.4,0.0,1.3,0.018000000000000002,86.3,0.8,2.0,87.0,17.5,1301,16.4,6738,70.8,12.3,98500,5660,2.42,21011,40116,17.8,402,4735,-3.0,981,1364,0.0,0.0,0.0,0.0,0.0,30.1,130272,86240,234535,16582,17366,17,532.33,28.5,0.0996807447083613,29117,42.6207951,-83.8473015
29121,7579,0.0,29121,7159,29121,29,29121,15479,15566,-0.6,15566,5.9,23.7,21.0,50.9,0.023,0.3,0.5,0.1,1.8,0.013000000000000001,91.2,0.5,2.7,85.8,15.3,1395,20.8,7615,76.8,8.6,83600,6389,2.38,20054,38443,16.2,340,3267,-0.8,1084,1687,0.0,0.0,0.0,0.0,0.0,30.4,0,50614,156455,10118,15206,4,801.23,19.4,0.10796452899413399,29121,35.1197519,-83.33618799999998
29123,5318,0.0,29123,4930,29123,29,29123,12368,12225,1.2,12226,5.9,23.3,19.2,50.8,0.005,0.4,1.0,0.0,1.1,0.021,88.3,1.4,4.3,75.0,7.7,1038,25.7,5930,76.1,7.9,86100,4603,2.64,17316,35870,21.4,284,2937,6.6,744,792,0.0,0.0,0.0,0.0,0.0,0.0,0,6904,106559,8661,6690,5,494.39,24.7,0.116778715480434,29123,38.9041402,-89.9253233
29125,4498,0.0,29125,4538,29125,29,29125,9013,9178,-1.8,9176,4.6,21.9,19.3,49.7,0.005,0.6,0.3,0.0,1.3,0.011000000000000001,87.2,1.3,2.0,82.7,16.5,912,28.2,4565,77.3,7.1,116300,3749,2.4,22026,42566,16.7,134,1075,2.6,597,717,0.0,0.0,0.0,0.0,0.0,0.0,0,7401,46261,5125,2635,0,526.98,17.4,0.0937967435112927,29125,38.1738674,-91.949021
29127,12902,0.0,29127,12164,29127,29,29127,28920,28781,0.5,28781,6.3,23.5,16.9,51.6,0.052000000000000005,0.2,0.8,0.1,2.2,0.016,84.8,1.4,2.5,84.1,18.5,2196,19.5,12884,68.1,16.2,102200,11203,2.42,21909,42046,16.2,838,11663,-0.8,1677,2150,0.0,0.0,0.0,0.0,0.0,21.5,0,114413,422995,15033,41812,43,436.92,65.9,0.0783694765044113,29127,44.8446393,-122.59274109999998
29119,8233,0.0,29119,7817,29119,29,29119,22800,23083,-1.2,23083,6.6,26.3,14.0,49.2,0.016,3.1,1.4,1.5,3.3,0.11599999999999999,84.3,8.0,13.1,78.5,10.5,2096,27.1,9825,69.5,7.5,86300,8221,2.76,17505,37997,21.8,306,5574,-1.4,1309,1388,0.0,0.0,0.0,0.0,2.1,20.1,0,0,223284,9735,10000,4,539.48,42.8,0.0731179918952861,29119,36.617812,-94.315422
29129,1739,0.0,29129,1655,29129,29,29129,3719,3785,-1.7,3785,5.5,24.1,20.8,49.8,0.002,0.5,0.6,0.0,1.3,0.01,85.7,1.4,7.6,87.7,12.9,364,21.1,2116,77.7,8.1,67600,1575,2.34,20178,40272,20.3,72,407,-7.5,258,289,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20164,5850,647,0,453.84,8.3,0.0962059314569439,29129,40.3028533,-74.7337069
29131,11414,0.0,29131,11019,29131,29,29131,25141,24748,1.6,24748,6.0,23.6,18.0,50.1,0.006,0.6,0.4,0.2,1.7,0.019,85.9,1.1,2.0,84.8,14.5,2496,28.8,12731,77.1,13.0,112000,10034,2.45,19385,35507,20.9,656,5944,-1.5,1632,2115,0.0,0.0,0.0,0.0,0.0,18.4,74805,68853,451776,18214,30047,85,592.6,41.8,0.0784715038854864,29131,38.2081417,-92.3813621
29135,6808,0.0,29135,6442,29135,29,29135,15856,15607,1.6,15607,6.5,25.0,14.8,46.9,0.040999999999999995,0.4,0.4,0.1,1.3,0.046,85.1,2.6,8.2,82.3,18.1,1252,25.8,6130,74.6,10.5,112100,5464,2.61,19451,47118,11.4,328,2679,-3.2,960,1004,0.0,0.0,0.0,0.0,0.0,0.0,0,106296,159656,10580,8206,0,415.03,37.6,0.0549060932752199,29135,38.5827118,-92.57924820000001
29137,4147,0.0,29137,4057,29137,29,29137,8707,8840,-1.5,8840,5.2,22.6,20.8,49.4,0.027999999999999997,0.5,0.4,0.0,1.6,0.012,85.8,0.5,3.4,87.6,13.1,855,25.9,4819,75.9,6.3,89500,3497,2.46,20331,40657,14.7,197,1383,3.8,565,0,0.0,0.0,0.0,0.0,0.0,0.0,0,36552,47986,5219,4383,4,647.65,13.6,0.129761401594674,29137,43.284124600000006,-77.74520809999999
29139,5424,0.0,29139,5317,29139,29,29139,11841,12236,-3.2,12236,6.0,22.8,19.8,50.1,0.016,0.3,0.4,0.0,1.5,0.016,82.7,0.7,1.3,80.8,12.1,1125,28.3,6159,75.3,8.6,101500,5091,2.31,20991,40236,17.5,258,2110,-0.8,830,1094,0.0,0.0,0.0,0.0,0.0,17.5,121656,117151,81503,6829,6008,20,536.25,22.8,0.104691608094036,29139,39.154742600000006,-77.2405153
29141,8815,0.0,29141,8688,29141,29,29141,20240,20565,-1.6,20565,6.0,22.0,23.7,49.7,0.01,0.7,0.5,0.0,1.6,0.019,89.0,1.2,7.6,79.2,12.7,2224,25.0,15382,80.1,5.6,110500,8164,2.46,17935,34797,23.4,477,2969,-0.5,1637,1923,0.0,0.0,0.0,0.0,0.0,12.4,108135,22059,191467,9221,13322,4,597.63,34.4,0.10665862589822099,29141,41.0576176,-111.61837549999998
29143,7352,0.0,29143,7250,29143,29,29143,18272,18960,-3.6,18956,6.1,23.8,17.6,52.1,0.158,0.3,0.5,0.1,1.7,0.016,83.2,0.9,1.5,76.9,12.3,1681,16.2,8537,62.2,15.0,75400,7423,2.47,21215,35793,21.7,431,5913,-1.3,800,1068,0.0,0.0,0.0,0.0,0.0,19.1,0,288016,509771,28850,14988,7,674.84,28.1,0.125915200180106,29143,36.5227538,-89.77553379999998
29145,26506,0.0,29145,25080,29145,29,29145,58598,58112,0.8,58114,6.3,24.4,17.4,50.3,0.01,2.4,1.6,0.9,3.0,0.05,83.2,3.6,6.8,85.4,18.1,4532,20.9,24333,74.9,7.1,107700,22045,2.61,22341,42268,15.0,1297,20107,-2.2,3787,5599,0.0,1.5,0.0,0.0,0.0,21.2,646652,491844,605682,10809,69583,37,624.77,93.0,0.0503047397652194,29145,33.554429600000006,-83.8473015
29147,9439,0.0,29147,8976,29147,29,29147,23081,23370,-1.2,23370,4.6,16.9,13.9,49.7,0.027000000000000003,0.3,1.7,0.0,1.0,0.015,72.2,1.4,3.6,91.1,23.4,1277,15.5,9646,55.9,23.6,101800,8599,2.35,18079,36641,28.4,485,6672,-3.4,1432,2296,0.0,0.0,0.0,0.0,0.0,19.5,866565,0,206771,9377,28785,36,876.96,26.6,0.0527070551901043,29147,40.2907281,-94.8105955
29149,4664,0.0,29149,4421,29149,29,29149,10911,10881,0.3,10881,6.1,22.3,22.1,50.8,0.005,1.5,0.4,0.1,2.1,0.013999999999999999,86.7,1.3,1.5,79.8,9.8,1120,21.2,5428,76.1,3.0,72400,4572,2.37,16331,27743,27.7,210,1721,3.4,772,1002,0.0,0.0,0.0,0.0,0.0,26.3,0,14176,90916,8789,5890,2,789.8,13.8,0.133655914020213,29149,36.687008899999995,-91.443469
29151,7078,0.0,29151,6918,29151,29,29151,13703,13885,-1.3,13878,5.7,23.6,16.7,48.1,0.003,0.3,0.2,0.1,0.7,0.006999999999999999,92.9,0.4,2.2,88.6,15.4,1125,26.0,6542,82.2,7.5,123100,5168,2.63,22629,51408,8.7,266,2897,3.4,913,0,0.0,0.0,0.0,0.0,0.0,0.0,433058,26739,132832,9940,4114,0,604.35,23.0,0.0553443596856275,29151,36.618936700000006,-96.2375947
29153,4501,0.0,29153,4453,29153,29,29153,9492,9723,-2.4,9723,4.7,19.7,26.3,49.5,0.003,0.8,0.1,0.0,1.7,0.017,89.3,0.4,2.1,82.8,12.5,1374,29.7,5616,79.1,3.7,89900,4063,2.35,17215,32078,20.0,171,900,-7.3,761,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45982,4913,6403,5,744.97,13.1,0.11681846482402099,29153,36.6720061,-92.3813621
29155,6025,0.0,29155,6333,29155,29,29155,17650,18296,-3.5,18296,7.7,26.9,15.3,52.7,0.267,0.5,0.4,0.1,1.4,0.022000000000000002,84.0,0.8,1.6,72.5,10.0,1264,15.5,8110,54.9,18.1,64300,6941,2.58,16881,28889,29.3,432,4399,-5.2,824,1043,0.0,0.0,0.0,0.0,0.0,41.9,0,382627,209476,11275,14371,8,492.54,37.1,0.0901059522896925,29155,36.2195399,-89.81303559999998
29157,8732,0.0,29157,7987,29157,29,29157,19202,18971,1.2,18971,6.0,24.0,16.6,49.9,0.006,0.5,0.6,0.1,1.0,0.021,88.5,1.8,3.5,82.8,14.6,1546,21.5,8598,77.8,9.8,123100,7511,2.49,23435,47876,12.0,476,9653,1.0,1220,1584,0.0,0.0,0.0,0.0,0.0,19.3,711618,97342,263521,14060,20242,34,474.35,40.0,0.0812202358608277,29157,39.76413529999999,-82.25832969999998
29159,18045,0.0,29159,17171,29159,29,29159,42225,42201,0.1,42201,6.9,25.1,15.3,50.6,0.034,0.7,0.7,0.3,1.9,0.083,82.2,6.6,12.2,81.8,15.2,3559,19.4,18188,69.6,14.2,98200,16212,2.55,19709,38580,18.4,1002,17656,-1.7,2527,3399,0.0,0.0,0.0,0.0,0.0,21.2,1535848,169425,547263,13415,55361,18,682.22,61.9,0.0775974764232819,29159,38.6893153,-93.3388917
29161,18499,0.0,29161,18188,29161,29,29161,44847,45154,-0.7,45156,5.8,21.1,14.9,47.6,0.024,0.8,3.3,0.1,2.4,0.025,77.9,4.0,5.1,86.8,27.2,4190,19.2,19766,61.3,22.5,111700,16699,2.5,21173,41964,18.1,1125,13296,0.7,2568,3050,1.3,0.0,0.0,0.0,0.0,29.3,454757,103508,632535,14900,73609,114,671.78,67.2,0.0325768624040009,29161,37.8806538,-91.75388170000001
29163,7375,0.0,29163,7319,29163,29,29163,18541,18516,0.1,18516,5.9,21.9,16.5,44.8,0.076,0.3,0.3,0.0,1.4,0.022000000000000002,84.2,0.9,3.4,78.9,10.3,1843,21.3,7828,74.1,11.3,90100,6559,2.48,18650,39850,15.1,398,4230,0.6,1127,1252,0.0,0.0,0.0,0.0,0.0,26.8,308929,252229,161331,8746,11303,12,670.44,27.6,0.0898966192010114,29163,41.3361875,-75.06111469999998
29165,46641,0.0,29165,45547,29165,29,29165,94788,89322,6.1,89322,6.1,23.9,13.0,50.6,0.064,0.6,2.7,0.5,2.5,0.057,82.3,5.8,7.3,94.2,39.2,7457,23.3,40155,64.3,28.1,184900,36781,2.45,35143,67721,7.4,2244,37383,-3.9,6798,8768,3.4,0.0,3.2,0.0,2.1,29.4,2077389,3535450,1737430,19821,465596,228,420.19,212.6,-0.0269569357212566,29165,39.34756489999999,-94.76915859999998
29167,13709,0.0,29167,13119,29167,29,29167,31054,31137,-0.3,31137,6.1,23.6,17.1,51.2,0.01,0.7,0.9,0.0,1.6,0.021,84.0,1.1,4.4,83.7,18.3,2450,24.3,13338,68.2,7.3,109800,11937,2.5,19511,39512,23.6,578,7322,1.7,2339,2961,0.0,0.0,0.0,0.0,0.0,25.9,0,43310,275957,9140,23301,59,635.52,49.0,0.0559421080327717,29167,27.8617347,-81.6911559
29169,13443,0.0,29169,13571,29169,29,29169,53436,52274,2.2,52274,7.3,22.7,7.6,43.2,0.128,1.0,3.0,0.7,4.7,0.107,59.3,5.3,12.3,90.1,21.4,7259,18.6,18760,53.3,21.4,121600,15747,2.74,20863,49820,12.8,711,8632,1.3,1991,2698,2.8,0.0,0.0,0.0,0.0,28.0,0,18216,376475,8479,74338,72,547.1,95.5,0.064253114917074,29169,34.753861500000006,-92.2236667
29171,2342,0.0,29171,2309,29171,29,29171,4829,4979,-3.0,4979,4.9,21.3,23.6,49.1,0.003,0.2,0.5,0.0,1.0,0.013999999999999999,87.4,1.1,1.9,84.7,13.7,506,22.0,2964,74.6,7.5,100300,2230,2.18,19397,36713,18.8,84,602,4.5,438,503,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38629,7916,453,3,517.32,9.6,0.10208780922236901,29171,41.435106899999994,-73.7948516
29173,5266,0.0,29173,5036,29173,29,29173,10255,10167,0.9,10167,5.2,21.8,19.3,49.6,0.012,0.3,0.4,0.1,1.2,0.012,91.5,0.1,0.9,89.6,13.3,1042,21.5,5136,81.5,8.6,108400,4044,2.5,23299,47969,9.9,206,2429,-2.8,678,828,0.0,0.0,0.0,0.0,0.0,18.2,0,0,60215,6189,3626,0,469.78,21.6,0.11212238084047801,29173,39.558235100000005,-91.5983959
29175,10309,0.0,29175,9944,29175,29,29175,25072,25414,-1.3,25414,5.8,22.1,15.4,47.5,0.059000000000000004,0.4,0.6,0.0,2.2,0.019,85.1,0.4,1.5,84.6,13.6,2006,20.9,10659,71.4,9.5,84600,8925,2.59,17587,37203,19.4,555,7321,-6.8,1365,1726,0.0,0.0,0.0,0.0,0.0,0.0,196853,0,293462,11460,21767,14,482.68,52.7,0.0598781735288672,29175,35.744953100000004,-79.82967430000001
29177,10835,0.0,29177,10346,29177,29,29177,22949,23494,-2.3,23494,5.5,23.4,17.1,49.9,0.013999999999999999,0.6,0.4,0.1,1.6,0.023,86.2,1.2,1.9,88.3,13.9,1853,31.2,9965,78.1,8.8,117600,8735,2.63,24549,52698,11.6,352,2896,1.2,1246,1766,0.0,0.0,0.0,0.0,0.0,22.1,0,92227,141668,6023,10157,21,568.81,41.3,0.0944742727650072,29177,39.3354791,-93.9878427
29179,3032,0.0,29179,3196,29179,29,29179,6565,6694,-1.9,6696,5.0,20.8,22.7,48.8,0.009000000000000001,0.9,0.2,0.0,2.2,0.015,88.7,0.3,0.8,77.1,6.7,669,25.0,4000,77.6,3.2,86100,2664,2.44,18449,34496,24.4,180,1258,2.9,442,547,0.0,0.0,0.0,0.0,0.0,0.0,0,8302,28708,4484,4126,1,808.48,8.3,0.18927518236846202,29179,37.378663,-90.9820668
29181,5518,0.0,29181,5263,29181,29,29181,13969,14100,-0.9,14100,6.9,22.7,19.6,50.7,0.006999999999999999,0.9,0.4,0.0,1.6,0.012,84.8,0.8,1.4,75.2,10.7,1317,22.0,6532,71.9,4.8,76200,5544,2.52,16408,32291,24.6,421,2460,-0.6,854,1117,0.0,0.0,0.0,0.0,0.0,24.2,0,7953,92395,6815,5678,6,629.54,22.4,0.107946032871744,29181,39.0986811,-85.23084140000002
29195,9245,0.0,29195,9095,29195,29,29195,23347,23370,-0.1,23370,6.3,23.1,16.6,50.3,0.052000000000000005,0.8,0.8,1.1,2.5,0.098,82.8,5.7,9.2,82.8,17.2,1839,17.8,10079,67.8,13.9,85700,8764,2.48,19006,39519,18.6,513,7640,3.1,1218,1668,0.0,0.0,0.0,0.0,0.0,17.1,803465,0,230299,10141,15866,41,755.5,30.9,0.0862037664446348,29195,34.5708215,-92.539603
